DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State,Region Rank,Divison Rank
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,11,15834.73,5418.09,4292.64,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,35,13525.4,6477.4,4875.37,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Saginaw,MI - Saginaw,54,18099.37,6947.46,6024.72,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Kalamazoo,MI - Kalamazoo,45,12693.18,6210.33,5372.02,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,231,15543.67,7900.97,6328.04,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,23,15198.22,6145.13,5331.04,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Saginaw,MI - Saginaw,144,20787.34,5866.17,5174.51,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,252,27798.66,11605.65,8267.11,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,72,11573.31,6722.5,5592.17,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,246,19370.63,10258.88,8082.98,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Marquette,MI - Marquette,48,12994.94,7188.52,6218.69,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,WI,Green Bay,WI - Green Bay,28,16444.07,5828.0,4889.29,3,7,Midwest,Midwest-East North Central,Wisconsin,2,3
292,HEART FAILURE & SHOCK W CC,MI,Traverse City,MI - Traverse City,23,14511.74,6525.04,5982.96,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,62,13756.87,7602.74,5739.52,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Muskegon,MI - Muskegon,27,17170.04,7151.59,6454.85,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,31,11226.74,6874.55,5301.94,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Saginaw,MI - Saginaw,190,18511.85,6507.44,5614.84,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,34,19770.47,6192.12,5355.5,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Kalamazoo,MI - Kalamazoo,69,18944.94,5922.59,5070.71,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Saginaw,MI - Saginaw,94,15883.76,5973.32,5094.99,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Lansing,MI - Lansing,28,11613.43,5529.14,4767.29,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,45,13460.13,6106.58,4809.16,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,St. Joseph,MI - St. Joseph,11,8269.45,6864.91,5846.0,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,95,15222.43,6118.44,5007.21,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,84,23356.17,6662.44,5627.71,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,22,7955.09,6294.09,5500.27,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Saginaw,MI - Saginaw,37,13842.0,6170.78,5395.86,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Kalamazoo,MI - Kalamazoo,26,10431.65,6902.38,6040.23,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Traverse City,MI - Traverse City,106,22993.0,7025.23,6132.91,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,OH,Toledo,OH - Toledo,68,18739.63,6128.06,5339.71,3,9,Midwest,Midwest-East North Central,Ohio,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,226,15137.8,10513.05,8814.64,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Petoskey,MI - Petoskey,105,17238.9,6688.05,5977.82,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Marquette,MI - Marquette,12,12427.42,7471.17,6642.17,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Muskegon,MI - Muskegon,22,16458.59,6837.09,6104.55,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Kalamazoo,MI - Kalamazoo,151,16943.7,7288.36,5770.4,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Lansing,MI - Lansing,30,22355.8,6298.37,4961.13,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Royal Oak,MI - Royal Oak,376,21114.85,7447.29,6213.34,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Flint,MI - Flint,101,23974.17,10272.32,8750.86,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Petoskey,MI - Petoskey,26,9461.38,6755.12,5699.12,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Flint,MI - Flint,158,15347.57,7083.02,5951.5,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,53,20498.3,6537.38,5799.26,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Dearborn,MI - Dearborn,107,16861.68,6743.22,5745.86,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,84,15517.89,8311.29,6634.18,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,242,20854.96,7111.94,5938.85,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,153,17495.08,8099.22,6465.48,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Lansing,MI - Lansing,78,21477.28,7547.72,6337.31,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Dearborn,MI - Dearborn,83,25393.19,6466.47,5229.6,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Lansing,MI - Lansing,18,10495.44,6058.39,5188.28,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Flint,MI - Flint,56,18980.04,5890.57,4773.71,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,146,18433.01,6888.75,5764.35,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Flint,MI - Flint,122,16083.98,7826.52,6676.82,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Pontiac,MI - Pontiac,36,13337.31,8790.64,7198.5,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Lansing,MI - Lansing,12,7654.83,7044.67,6313.42,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,58,14904.62,5830.31,5067.97,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Kalamazoo,MI - Kalamazoo,34,21048.68,6000.38,5043.32,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Saginaw,MI - Saginaw,85,13023.93,6849.29,6044.49,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,71,12099.3,6700.76,5691.61,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Lansing,MI - Lansing,164,26075.05,7975.91,6933.22,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Grand Rapids,MI - Grand Rapids,41,16204.54,7450.51,5982.05,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Petoskey,MI - Petoskey,31,13305.48,7503.13,6816.42,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,15,8557.07,5974.53,5468.0,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Dearborn,MI - Dearborn,27,11883.37,7286.48,6206.93,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Royal Oak,MI - Royal Oak,75,20942.99,6266.81,5446.49,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Ann Arbor,MI - Ann Arbor,27,11530.63,5366.33,4534.48,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Royal Oak,MI - Royal Oak,240,18862.59,6063.63,5037.9,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Dearborn,MI - Dearborn,47,21054.47,6590.89,5823.66,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Detroit,MI - Detroit,100,23829.76,9708.07,8303.06,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Pontiac,MI - Pontiac,61,18335.39,6457.3,5405.85,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Royal Oak,MI - Royal Oak,118,18864.1,5866.76,4810.75,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MI,Traverse City,MI - Traverse City,24,14184.33,7902.42,7431.75,2,9,Midwest,Midwest-East North Central,Michigan,2,3
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,94,21851.15,7254.36,5951.81,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Duluth,MN - Duluth,82,15143.91,6763.33,5810.76,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,75,27303.67,12709.33,10510.47,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Rochester,MN - Rochester,323,23057.91,9995.19,7801.37,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,25,18170.84,7203.92,6451.44,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Rochester,MN - Rochester,24,13148.21,6966.79,6029.13,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,37,15028.08,6834.05,5683.76,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,SD,Sioux Falls,SD - Sioux Falls,15,11015.0,7644.0,6734.67,3,5,Midwest,Midwest-West North Central,South Dakota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,37,18374.62,6409.38,5600.41,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Cloud,MN - St. Cloud,123,20158.37,7793.65,6688.79,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,125,26992.34,7419.98,6106.18,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,16,14182.38,6841.75,5600.25,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Rochester,MN - Rochester,67,15471.66,7335.73,6383.19,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,WI,La Crosse,WI - La Crosse,26,12607.15,7846.38,6443.15,3,7,Midwest,Midwest-East North Central,Wisconsin,2,3
292,HEART FAILURE & SHOCK W CC,MN,Duluth,MN - Duluth,53,19454.57,6576.25,5674.72,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,18,17116.78,6516.17,5545.94,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,ND,Fargo/Moorhead MN,ND - Fargo/Moorhead MN,28,15982.5,6570.39,5221.11,2,5,Midwest,Midwest-West North Central,North Dakota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,136,11518.14,6671.4,5822.73,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,66,17661.53,5921.71,4929.52,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,162,27362.6,7342.81,6058.36,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,25,16093.88,6772.16,5946.72,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,85,20920.85,8033.18,6433.64,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,29,11348.03,6514.76,5698.34,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,21,21415.14,5990.57,5156.86,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Rochester,MN - Rochester,26,18282.5,7352.38,6685.77,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,25,17578.68,7620.36,6720.2,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,66,16329.2,6563.82,5753.58,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,21,16703.57,7428.14,6412.33,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,90,23180.52,6178.68,5295.37,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,90,39362.5,10992.79,8529.09,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Duluth,MN - Duluth,24,13729.67,6972.54,5928.04,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,23,11070.3,7536.43,6884.78,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,58,15517.28,7160.76,5748.1,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,ND,Fargo/Moorhead MN,ND - Fargo/Moorhead MN,39,16888.59,6137.77,5558.49,2,5,Midwest,Midwest-West North Central,North Dakota,2,4
292,HEART FAILURE & SHOCK W CC,ND,Fargo/Moorhead MN,ND - Fargo/Moorhead MN,19,18771.05,8371.37,7520.84,2,5,Midwest,Midwest-West North Central,North Dakota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,55,18126.89,6705.58,5360.51,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,142,21744.11,8749.52,7588.94,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,109,26881.39,6874.98,5720.61,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,39,25046.49,6665.38,5894.51,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,11,16668.09,8468.0,6206.82,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,27,15683.63,7865.0,7038.04,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,26,15381.12,7980.31,7357.08,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,67,21443.37,6945.93,5758.16,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,68,21919.62,6837.57,5932.9,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,St. Paul,MN - St. Paul,22,20985.59,5920.91,5182.36,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MN,Minneapolis,MN - Minneapolis,21,16885.43,7038.1,6142.29,2,6,Midwest,Midwest-West North Central,Minnesota,2,4
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,113,19215.95,11348.19,8799.68,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,187,19613.16,5937.97,5048.62,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,25,19054.6,6136.32,5192.8,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Gulfport,MS - Gulfport,36,53200.33,6261.72,5425.39,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,78,24765.33,5789.96,4910.04,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,12,14799.5,7012.58,6224.83,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,MS,Oxford,MS - Oxford,11,13220.73,6257.64,5128.18,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Gulfport,MS - Gulfport,175,57358.33,6085.1,5354.46,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,30,15837.37,5792.47,4959.8,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,32,28092.38,5864.22,5083.59,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,75,44723.19,6489.59,5516.29,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Oxford,MS - Oxford,55,20637.24,5900.95,4814.76,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,AL,Mobile,AL - Mobile,47,9233.55,6273.09,5542.15,5,7,South,South - East South Central,Alabama,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,18,32113.0,7287.72,6592.61,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,AL,Mobile,AL - Mobile,133,31720.86,5522.48,4755.71,5,7,South,South - East South Central,Alabama,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,103,33557.93,6620.16,5798.14,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,MS,Meridian,MS - Meridian,41,12002.15,6013.93,5560.46,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,224,16535.25,5499.48,4779.75,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,13,5537.92,5363.69,4588.31,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,21,15537.76,6393.81,5438.0,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,18,11731.44,6039.83,5002.06,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Hattiesburg,MS - Hattiesburg,93,13432.09,5750.97,4777.01,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Oxford,MS - Oxford,13,8558.62,6293.08,5340.77,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,23,14729.3,6139.78,5333.35,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Meridian,MS - Meridian,43,16681.16,5875.09,5208.3,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,47,41719.09,6404.51,5336.3,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Hattiesburg,MS - Hattiesburg,37,9976.43,6249.43,5404.03,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Hattiesburg,MS - Hattiesburg,152,17075.21,5828.47,5029.41,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,122,14926.84,6503.98,5670.38,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,23,45989.96,5829.35,4934.3,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,32,17261.5,8469.25,5351.69,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,58,28468.14,6036.83,5287.98,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,MS,Hattiesburg,MS - Hattiesburg,50,45232.48,5738.82,5089.78,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,20,10907.1,7320.4,6694.8,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,25,52059.12,5439.6,4817.52,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,75,11150.24,5704.87,4822.53,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,103,13505.09,6211.11,5408.43,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Tupelo,MS - Tupelo,33,18959.12,5611.42,4589.42,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,170,26560.24,5428.15,4637.21,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Meridian,MS - Meridian,140,15998.48,5457.36,4673.21,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,58,49913.78,5600.5,4625.33,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Gulfport,MS - Gulfport,22,41500.18,5743.45,4497.32,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MS,Jackson,MS - Jackson,13,10512.77,6708.69,5849.92,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,19,15995.74,6905.74,6050.58,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,MS,Oxford,MS - Oxford,20,21988.45,6417.7,5611.9,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,100,24866.95,5895.71,5038.2,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,LA,Slidell,LA - Slidell,22,15461.18,6348.41,5619.86,6,6,South,South - West South Central,Louisiana,3,7
292,HEART FAILURE & SHOCK W CC,TN,Memphis,TN - Memphis,11,16667.64,4811.09,4131.82,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,MS,Oxford,MS - Oxford,27,15061.63,4772.26,3778.7,6,8,South,South - East South Central,Mississippi,3,6
292,HEART FAILURE & SHOCK W CC,MO,Joplin,MO - Joplin,51,24640.63,5922.2,5114.47,4,6,Midwest,Midwest-West North Central,Missouri,2,4
292,HEART FAILURE & SHOCK W CC,MO,St. Louis,MO - St. Louis,38,21129.37,6567.63,5847.42,4,6,Midwest,Midwest-West North Central,Missouri,2,4
292,HEART FAILURE & SHOCK W CC,MO,Kansas City,MO - Kansas City,96,16217.43,7454.11,6738.2,4,6,Midwest,Midwest-West North Central,Missouri,2,4
292,HEART FAILURE & SHOCK W CC,MO,Columbia,MO - Columbia,52,15505.79,5628.98,4807.87,4,6,Midwest,Midwest-West North Central,Missouri,2,4
